Time (sec),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Forktip Pose X (m),Forktip Pose Y (m),Forktip Pose Z (m),Forktip Pose Roll (rad),Forktip Pose Pitch (rad),Forktip Pose Yaw (rad)
1637705114.143979,,,,,,,-0.256489108284187,0.0877850685573383,-0.1590901893536798,2.641654566759713,0.09671256854528118,-1.5139291652121154
1637705114.1511989,2.7267497904675611,-1.3245466719118473,-0.590949422052347,0.00045692620490054626,0.0012864229168969227,-0.00016325361365995827,,,,,,
1637705114.154023,,,,,,,-0.2592572343010566,0.09139249912302304,-0.15530287137997278,2.617521361142604,0.11025700471223565,-1.5328613612996134
1637705114.1612215,2.6659000190283493,-1.049816871482522,-1.1864284162982948,0.00062234464323891866,0.0013253060771138757,-9.263809718259089e-05,,,,,,
1637705114.1639347,,,,,,,-0.26207564901539687,0.0949215793172876,-0.151054601201017,2.5929949901498572,0.12438651654272515,-1.5485474017454193
1637705114.1712306,2.7152672525990762,-1.1523690139103993,-1.548500320134412,0.00057380007933180866,0.001252790758892057,-0.00013918784564447007,,,,,,
1637705114.1739352,,,,,,,-0.26453161156862387,0.09823265865835068,-0.14607299308297572,2.5684363584840404,0.1319196418785321,-1.569095898224007
1637705114.173984,,,,,,,-0.26630516185471903,0.10007461848750526,-0.1425212263822635,2.551386597070077,0.13709774416831624,-1.5777733098178393
1637705114.181256,2.6457157239144422,-1.098883555235548,-1.4206762206143484,0.00061200350532777232,0.0012117031154966114,-0.00021420977035002675,,,,,,
1637705114.183974,,,,,,,-0.26890174234326164,0.10199747734966443,-0.13862727872605607,2.5286637667122354,0.14690334180663794,-1.5783022900249466
1637705114.19127,2.6095749056724911,-1.0324158689117025,-1.3227219299847768,0.0005648118472795882,0.0012633875011167151,-0.00021375783104457188,,,,,,
1637705114.1939821,,,,,,,-0.27185141017780207,0.10372418926020927,-0.13515923963086363,2.5058146040734277,0.16456843614904557,-1.5694577135876482
1637705114.2011487,2.8856778372635579,-1.0404275523277748,-0.9679762473314799,0.00053794725047040569,0.0012412235732858835,-0.00026143742777008996,,,,,,
1637705114.2039492,,,,,,,-0.27390836041726396,0.10529929886236718,-0.13103489079677066,2.4924089990618095,0.19070025206211463,-1.5517926227947996
1637705114.2111633,2.9399539601921112,-0.98401548898943147,-0.9938560013336986,0.00060804851111426433,0.0013728906392309846,-0.0002029112877136481,,,,,,
1637705114.214022,,,,,,,-0.2756656228094835,0.10623159814626992,-0.12737480612539376,2.4819644835062697,0.21217344725572448,-1.5311998061351428
1637705114.2211926,3.3380840135037566,-1.0501431086641686,-0.9372612763130341,0.0005757476011040482,0.0014008172195611663,-0.000159525114389953,,,,,,
1637705114.2240083,,,,,,,-0.2786980314706796,0.10751794630358075,-0.12249208978397463,2.456773092242677,0.2257464611799447,-1.5289649567774037
1637705114.2240522,,,,,,,-0.2795201818144401,0.10777916577613103,-0.1211573070098213,2.448947666941116,0.2271268327531029,-1.5307173355168235
1637705114.231199,3.3935733861453157,-1.1648470881744073,-0.8336977780869024,0.00057418318134141891,0.0015255504865472958,-0.0001215622127317198,,,,,,
1637705114.233995,,,,,,,-0.2811562513926064,0.10826808338029788,-0.11833336298730046,2.4313786087014164,0.227064087683156,-1.537470943552215
1637705114.2412257,3.4256957931144072,-1.2330287143737637,-1.1797916694830128,0.00061035757596781376,0.0015907934205651407,-0.00010178986811805457,,,,,,
1637705114.2439737,,,,,,,-0.282413682974879,0.10857860928178756,-0.11580920588647414,2.415667288756948,0.22296380966071258,-1.5466009169004278
1637705114.251255,3.3559821361611504,-1.3066950973084812,-1.074457779009908,0.00064030072854348022,0.0015321512693834733,-0.00013952680012356208,,,,,,
1637705114.254022,,,,,,,-0.28358461997544354,0.10869348749959888,-0.1132802422630822,2.4018538787037116,0.2218779684955123,-1.5502549558353655
1637705114.26126,3.244004190714795,-1.1852140348291904,-1.3835380174234722,0.00069501094228392561,0.0015103785973230803,-0.0001626886895281371,,,,,,
1637705114.2640028,,,,,,,-0.28465594258241844,0.10869911822926555,-0.10992686365390336,2.3883458339141823,0.2264950403177525,-1.546043730921932
1637705114.2640789,,,,,,,-0.2850534655877709,0.10871260255144438,-0.10877732399937456,2.384357281737592,0.23000261013756412,-1.5426341251443174
1637705114.271137,2.920416371965449,-1.3313524096730442,-1.3619730384955329,0.00074282756846674475,0.0014347888002151871,-0.00018698042719635447,,,,,,
1637705114.273985,,,,,,,-0.2853111850765693,0.10858500333439924,-0.10729453626661645,2.3810518278425143,0.23458790645846733,-1.5375396450555265
1637705114.2811553,3.0495482403825247,-1.3889721460573434,-1.2857082770022306,0.00079885449642446956,0.0013565027955767992,-0.00018008835278816165,,,,,,
1637705114.2840157,,,,,,,-0.285709492244684,0.10855604471520722,-0.10542999656978413,2.3778547263319,0.24311535842649348,-1.5304714692473165
1637705114.291176,2.8628303030007656,-1.2977910552583691,-1.564669606108641,0.00070152866616026268,0.0013275786019993244,-0.00019093489611908543,,,,,,
1637705114.2940023,,,,,,,-0.2859322746127957,0.1084614613326475,-0.10379473994498123,2.3763530706963687,0.2517355136494368,-1.5236587697360755
1637705114.30119,2.8472011883618165,-1.3220798026754799,-1.4231093978985037,0.0007067831210260105,0.0012459413606802187,-0.00021127216486456837,,,,,,
1637705114.3039668,,,,,,,-0.2858691211686338,0.1084398517457453,-0.1026710413508014,2.3771087926798575,0.25809912180494193,-1.5200472036379433
1637705114.3112235,2.6497294888897427,-1.2542371733272262,-1.2983857089215025,0.0007266724284104751,0.0012578158485721282,-0.00017794164108725016,,,,,,
1637705114.314003,,,,,,,-0.28584647847935507,0.10829239919628424,-0.10154411100496352,2.377428744409141,0.2616279968965498,-1.5204420794025888
1637705114.3212297,2.7608761650369322,-1.2358675679175004,-1.116720333629205,0.00077067217663172143,0.001347015834929277,-0.00011952848585717116,,,,,,
1637705114.3240135,,,,,,,-0.2861232575040309,0.10768751130268496,-0.10011376607582045,2.3756322204561924,0.2650206311277201,-1.5214835294876397
1637705114.3240452,,,,,,,-0.2861789606784203,0.10749894441964422,-0.0997815192385686,2.3750305283386286,0.2645853223096008,-1.5230681306409306
1637705114.3312738,2.5593131515605414,-1.0943842813787419,-1.16855990962471,0.00067396153335047516,0.0013247090744339025,-0.0001892401237236288,,,,,,
1637705114.3339694,,,,,,,-0.28648934776519697,0.10697182799733403,-0.0989782895093877,2.372926830744082,0.2668296572587834,-1.5226587577636268
1637705114.3412678,2.771853440625629,-0.84316226044513742,-1.3182336742631833,0.00059278275210461213,0.0012983232746825773,-0.00016065496265358845,,,,,,
1637705114.3439305,,,,,,,-0.2866956251288807,0.10611070654997322,-0.09846901113784612,2.373201219200187,0.2721587141260488,-1.5173865975278356
1637705114.3511667,2.7565684379867328,-0.9340764306314675,-1.1553620357634902,0.00059828380481344507,0.0013281138914703621,-0.00019997368222818973,,,,,,
1637705114.354009,,,,,,,-0.2871358122244143,0.10475980145020347,-0.09758343089053989,2.3749624320231635,0.2815027092379483,-1.5048268748605416
1637705114.3611612,2.8486282800805833,-1.1764258145616422,-1.0851068218220963,0.00058033689734144278,0.0012923118298432453,-0.00019285563816727122,,,,,,
1637705114.363962,,,,,,,-0.28774497867342397,0.10312945583633058,-0.09693365117091446,2.3786505184247777,0.293476401658805,-1.4856556366890006
1637705114.371174,3.1348721476435517,-1.08046780031794,-1.4311829203313025,0.00068191081774634219,0.0012673283670000186,-0.0001651743557081406,,,,,,
1637705114.373941,,,,,,,-0.28819118314866043,0.10087028979909186,-0.09669636501610024,2.386028135295177,0.3063368298968687,-1.4599417577577825
1637705114.3739834,,,,,,,-0.2886043701167881,0.09905140152079259,-0.09676257142877509,2.390551919477664,0.3117446434551743,-1.4439353203052065
1637705114.3811936,2.9063347735741663,-1.0447219021694112,-0.949382680516548,0.00070039685748476445,0.0013708913985788847,-0.00020562292354637732,,,,,,
1637705114.3839943,,,,,,,-0.289283470907094,0.0966286756598997,-0.09646357938391781,2.3953345226405847,0.3202068063727891,-1.4219971912335836
1637705114.3912196,3.0674402927841693,-1.2885349307505014,-1.0878869604008834,0.00065536561311289529,0.0013056230419297252,-0.00018438177618998464,,,,,,
1637705114.3940213,,,,,,,-0.28978483402761757,0.09395691094732211,-0.09664228592074853,2.40067269303951,0.32516750191288857,-1.4022136064123756
1637705114.401234,3.2885828479988337,-1.4716441948418573,-0.9969964458722966,0.00077369835307851756,0.0013944252726562829,-0.00020810858972638083,,,,,,
1637705114.4039817,,,,,,,-0.2900895423366227,0.09118638648567255,-0.09666370227480525,2.4053905586992443,0.32765628335368746,-1.3853353741858374
1637705114.4112766,3.4865021303508286,-1.5687573688558789,-1.195258136424524,0.00086191000295691121,0.0014276112374422261,-0.00015342393376630709,,,,,,
1637705114.4139616,,,,,,,-0.2904846950230166,0.08841588563354484,-0.09696007393938588,2.408261036855364,0.32492336808892947,-1.3748665167774778
1637705114.421272,4.2729352054059824,-1.7065886566101403,-1.937781996268841,0.00087202031965366556,0.0015332531159793685,-0.00014427216283083993,,,,,,
1637705114.4240394,,,,,,,-0.2907237847843448,0.08426875757055458,-0.09734761278451787,2.411918174250431,0.3179857538024125,-1.3641873822523602
1637705114.4240785,,,,,,,-0.2908048121226504,0.08321458599755681,-0.09752110231821765,2.4123267013386704,0.31454755576993143,-1.3636571434891844
1637705114.4312897,5.3012995976795327,-2.4293225694500586,-2.521215206080617,0.0010421254909099512,0.0018760827070777692,-0.00014461111730993195,,,,,,
1637705114.4339502,,,,,,,-0.2909991577431788,0.0807799392644073,-0.09787675413291286,2.4120476039807834,0.3080571337504202,-1.3613038700473794
1637705114.441168,4.7901475613688245,-2.7207227440230284,-1.6031111382652536,0.0010798773259269173,0.0019521516133568931,-7.569037322802119e-05,,,,,,
1637705114.44393,,,,,,,-0.2912306052742758,0.07866364056698447,-0.09843577270940096,2.4074446868543045,0.2948818357125331,-1.3669597906955602
1637705114.4511855,4.5356185325764304,-2.7409148196161253,-0.29235364224710736,0.0010552493117520166,0.0020099485519300946,-2.7106897891589904e-05,,,,,,
1637705114.4539645,,,,,,,-0.29161232610539284,0.07717364290330161,-0.09970104250448797,2.3980138433662046,0.27075438627278814,-1.3833458783169228
1637705114.4612074,3.8633662391437649,-2.2698751158835857,-0.25982379676442946,0.0010031271151566597,0.0019194511224532808,8.994538222129381e-05,,,,,,
1637705114.4639509,,,,,,,-0.29152966422571003,0.07631279356883279,-0.1014606765806999,2.3900269757659784,0.2294978204644693,-1.4190454620253807
1637705114.46402,,,,,,,-0.2911266906755263,0.0763034187158392,-0.10301518754472139,2.3905910334943665,0.2057134184597776,-1.440874121575289
1637705114.4712152,3.1710466360425924,-2.1130763924172076,-0.6069852613747937,0.00093088236698270514,0.0014760430506080043,-6.882613972473278e-06,,,,,,
1637705114.4739566,,,,,,,-0.2905371060536601,0.07665632851022465,-0.10468960142770933,2.3984470612965776,0.18930513143129937,-1.4549119912328923
1637705114.4812365,2.7169859325937225,-1.4296854817161178,-0.5073984733717598,0.00080435543489187878,0.0011282362668216411,-0.0001455149959208417,,,,,,
1637705114.4839792,,,,,,,-0.28996662463002937,0.07744306056994443,-0.10632464868315594,2.4127122936289136,0.19241604641197155,-1.45007601922295
1637705114.4912663,2.3123729048426354,-1.3588412175350517,-0.9222930102048412,0.00072615765288837092,0.0010083330907087486,-0.00021601752757184622,,,,,,
1637705114.4939976,,,,,,,-0.2893751453622031,0.07804288183396939,-0.10776264970350269,2.430124600061011,0.20725871446860578,-1.4295910748719183
1637705114.5012681,2.1500465118202818,-1.5980633242558089,-1.3411197750437616,0.00096447932680676217,0.00097449895056138012,-0.00033645935247564665,,,,,,
1637705114.5039349,,,,,,,-0.2889236623884022,0.07852993235609641,-0.10882170014473769,2.4471200098535575,0.22882731723680413,-1.4008985849442985
1637705114.5113,2.3515972455930463,-1.7271236995517343,-1.0108215189968917,0.00084449134449956869,0.0010119431140585219,-0.00032086744643744156,,,,,,
1637705114.5139403,,,,,,,-0.28877679250983695,0.07856916507235855,-0.10969631404954472,2.4616294493589543,0.24941435187130212,-1.3703200160157496
1637705114.5211756,2.5657994391797136,-1.6745464198507469,-1.1691381784490975,0.00087657763627887683,0.0011486682009414469,-0.00019511533469454556,,,,,,
1637705114.523968,,,,,,,-0.28836719543848516,0.07836584531200358,-0.1100677399695611,2.472866802707404,0.2632192293967303,-1.3489243860101463
1637705114.524051,,,,,,,-0.2884718537519151,0.07821539437223564,-0.11029751522983045,2.4770977135441985,0.27013707586750985,-1.3387418735806502
1637705114.5311859,2.8388587301593935,-1.7331827172975895,-0.9843634961702854,0.00085366067551126889,0.0013289146653425643,-0.00017523000525451748,,,,,,
1637705114.5339737,,,,,,,-0.2887020318254191,0.07816613512333939,-0.11060798438047159,2.4767625054697118,0.26836178316738174,-1.3420490822913038
1637705114.5412097,3.1233941360922692,-1.734928818368525,-1.3373209936897066,0.00086398842356038685,0.0013668409852174274,-0.00013026204436173208,,,,,,
1637705114.5439408,,,,,,,-0.28903471233539124,0.07792457854157453,-0.1107331297741061,2.472406045388829,0.26015745304533505,-1.3536683070805284
1637705114.5512295,3.2845091683002385,-1.5274862298366232,-1.1670564106813028,0.0006924602453903788,0.0014474575774245909,-0.00015670049373085748,,,,,,
1637705114.5539734,,,,,,,-0.2901182411543405,0.0778189694268544,-0.1107001330476598,2.4662483169803258,0.2599619752139371,-1.3550677928780575
1637705114.5612495,3.4476893540730966,-1.4766661089113651,-1.1104260998868298,0.00069727490796138067,0.0015401267719995426,-0.0001466448441844806,,,,,,
1637705114.5639737,,,,,,,-0.29093353732053107,0.07759633955834476,-0.1102698349710074,2.4598410521333434,0.2601419304219337,-1.3595197532973067
1637705114.571269,3.4747610024225857,-1.5394891095200647,-1.7572286764080598,0.00067706642157858458,0.0015023666689803305,-9.309003648804576e-05,,,,,,
1637705114.573945,,,,,,,-0.2917884624139836,0.07722337181753139,-0.10979834591053428,2.4529276011105505,0.2586151895644496,-1.3656570772649925
1637705114.5739982,,,,,,,-0.29241056461433634,0.07698885899583482,-0.10951538470850741,2.4480510278197456,0.2570320647670249,-1.369675094577609
1637705114.581288,3.4811803529255272,-1.6874083617060087,-1.3792054494622885,0.00070559204302894966,0.001497700834550885,-0.00012562966648081708,,,,,,
1637705114.5839717,,,,,,,-0.2932179405053177,0.07668599353104011,-0.10919638299508416,2.443116153825653,0.2554681535522865,-1.3726222023293908
1637705114.591181,3.3738871665477039,-1.8409971186224103,-1.3689078161664607,0.00072849957097133387,0.0014643509825552395,-0.00013026204436173208,,,,,,
1637705114.5939553,,,,,,,-0.2937914416342858,0.07647401248699026,-0.10907278901975737,2.4410496093306837,0.2543520163329533,-1.3737875816140177
1637705114.6011817,3.308675632686735,-1.665585499258377,-1.015736804004188,0.00086340184156429218,0.0013884202134356806,-0.00018246103414180231,,,,,,
1637705114.6039329,,,,,,,-0.29424427366168215,0.07627295611947284,-0.10913122362162087,2.4408441750236554,0.25450054667704824,-1.3724537073808074
1637705114.6111958,3.1776141912929785,-1.6288753492920325,-1.251078870864852,0.00079793932351245045,0.0013228366557326266,-0.00017353523285906086,,,,,,
1637705114.6139495,,,,,,,-0.2949292819857111,0.0760343338828146,-0.10893712787661614,2.4397202126984903,0.25616693977105426,-1.3697224402116774
1637705114.6212142,3.1417385741810269,-1.6722754663737476,-1.2829859653058815,0.00082443447847215705,0.0013115190580553207,-0.00018223506448907315,,,,,,
1637705114.6239698,,,,,,,-0.29563160277229916,0.07607112121405167,-0.10887561016996994,2.438680341903238,0.2581673914019932,-1.368375893857659
1637705114.6240292,,,,,,,-0.2960831027965633,0.075983057099951,-0.10876304102867362,2.4371704285192304,0.25765410265575284,-1.3694319068834966
1637705114.6312523,3.0036012193966366,-1.825925974526907,-0.6393772119839642,0.00070910806144422792,0.0013438267591314324,-0.00011263641144897835,,,,,,
1637705114.6339583,,,,,,,-0.2967704288187139,0.07593912984306242,-0.10841321663048198,2.433197214357724,0.25550703714456147,-1.373223939080945
1637705114.6412556,3.2578691205147634,-1.8297379355845989,-0.677502920398025,0.00079746811310938076,0.0013720103217755002,-9.568868749441212e-05,,,,,,
1637705114.6439247,,,,,,,-0.29738316482399335,0.07606314723035008,-0.10819270371710576,2.428578656465341,0.25039416539332804,-1.381043978363543
1637705114.6512764,3.312580899015332,-1.900409946851696,-0.6603283363137074,0.00077974007211083067,0.0013814750421472571,-0.00014189948147720274,,,,,,
1637705114.6540117,,,,,,,-0.2978508578574738,0.07612335426940538,-0.10760728915379036,2.423988637309709,0.24585677711457693,-1.38905637770066
1637705114.661148,3.3840357255478328,-1.6748011060437933,-0.8332929899098307,0.00091157261644340764,0.0014410197148470921,-0.0001400917242553798,,,,,,
